Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/StartDate""), ""Nov 1, 2024"")",Chrome 131.0.0.0,,,03-12-2024 16:52:49,03-12-2024 16:52:50,0.507s,PASSED
"click(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/EndDate""))",Chrome 131.0.0.0,,,03-12-2024 16:52:50,03-12-2024 16:52:50,0.260s,PASSED
"setText(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/EndDate""), ""Nov 25, 2024"")",Chrome 131.0.0.0,,,03-12-2024 16:52:50,03-12-2024 16:52:51,0.510s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/svg_Search_MuiSvgIcon-root MuiSvgIcon-fontS_495b60""))",Chrome 131.0.0.0,,,03-12-2024 16:52:51,03-12-2024 16:52:51,0.269s,PASSED
"isKazamaPresent = verifyElementPresent(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/td_kazama""), 10)",Chrome 131.0.0.0,,,03-12-2024 16:52:51,03-12-2024 16:52:52,0.665s,PASSED
"assert isKazamaPresent : ""The search result for 'Kazama' is not displayed.""",Chrome 131.0.0.0,,,03-12-2024 16:52:52,03-12-2024 16:52:52,0.001s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,03-12-2024 16:52:52,03-12-2024 16:52:52,0.101s,PASSED
,,,,,,,
Test Cases/Admin/Laporan/01 Izin Pulang Cepat/TCC.Hadir.04.003,Chrome 131.0.0.0,Menampilkan data izin pulang cepat dengan input nama yang tidak sesuai,,03-12-2024 16:52:52,03-12-2024 16:52:59,7.429s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,03-12-2024 16:52:52,03-12-2024 16:52:53,0.658s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,03-12-2024 16:52:53,03-12-2024 16:52:53,0.028s,PASSED
"navigateToUrl(""https://magang.dikahadir.com/authentication/login"")",Chrome 131.0.0.0,,,03-12-2024 16:52:53,03-12-2024 16:52:53,0.615s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Email_email""), ""Admin@hadir.com"")",Chrome 131.0.0.0,,,03-12-2024 16:52:53,03-12-2024 16:52:54,0.526s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Password_password""), ""aSC42nPN26UggVXAwmiGmQ=="")",Chrome 131.0.0.0,,,03-12-2024 16:52:54,03-12-2024 16:52:54,0.274s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/button_Masuk""))",Chrome 131.0.0.0,,,03-12-2024 16:52:54,03-12-2024 16:52:54,0.277s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/div_Laporan""))",Chrome 131.0.0.0,,,03-12-2024 16:52:54,03-12-2024 16:52:56,1.318s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/p_Izin Pulang Cepat""))",Chrome 131.0.0.0,,,03-12-2024 16:52:56,03-12-2024 16:52:57,1.118s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Search_search""), ""Abc"")",Chrome 131.0.0.0,,,03-12-2024 16:52:57,03-12-2024 16:52:58,1.058s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/svg_Search_MuiSvgIcon-root MuiSvgIcon-fontS_495b60""))",Chrome 131.0.0.0,,,03-12-2024 16:52:58,03-12-2024 16:52:58,0.273s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/pagination_DisplayedRows""), 10)",Chrome 131.0.0.0,,,03-12-2024 16:52:58,03-12-2024 16:52:59,0.599s,PASSED
"paginationElement = findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/pagination_DisplayedRows"")",Chrome 131.0.0.0,,,03-12-2024 16:52:59,03-12-2024 16:52:59,0.002s,PASSED
if (paginationElement != null),Chrome 131.0.0.0,,,03-12-2024 16:52:59,03-12-2024 16:52:59,0.496s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,03-12-2024 16:52:59,03-12-2024 16:52:59,0.108s,PASSED
,,,,,,,
Test Cases/Admin/Laporan/01 Izin Pulang Cepat/TCC.Hadir.04.004,Chrome 131.0.0.0,Menampilkan data izin pulang cepat dengan input angka pada nama,IzinPulangCepat,03-12-2024 16:52:59,03-12-2024 16:53:07,7.705s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,03-12-2024 16:52:59,03-12-2024 16:53:00,0.650s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,03-12-2024 16:53:00,03-12-2024 16:53:00,0.037s,PASSED
"navigateToUrl(""https://magang.dikahadir.com/authentication/login"")",Chrome 131.0.0.0,,,03-12-2024 16:53:00,03-12-2024 16:53:01,0.967s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Email_email""), ""Admin@hadir.com"")",Chrome 131.0.0.0,,,03-12-2024 16:53:01,03-12-2024 16:53:01,0.525s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Password_password""), ""aSC42nPN26UggVXAwmiGmQ=="")",Chrome 131.0.0.0,,,03-12-2024 16:53:01,03-12-2024 16:53:02,0.285s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/button_Masuk""))",Chrome 131.0.0.0,,,03-12-2024 16:53:02,03-12-2024 16:53:02,0.275s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/div_Laporan""))",Chrome 131.0.0.0,,,03-12-2024 16:53:02,03-12-2024 16:53:03,1.242s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/p_Izin Pulang Cepat""))",Chrome 131.0.0.0,,,03-12-2024 16:53:03,03-12-2024 16:53:04,1.094s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Search_search""), ""123"")",Chrome 131.0.0.0,,,03-12-2024 16:53:04,03-12-2024 16:53:06,1.161s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/svg_Search_MuiSvgIcon-root MuiSvgIcon-fontS_495b60""))",Chrome 131.0.0.0,,,03-12-2024 16:53:06,03-12-2024 16:53:06,0.280s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/pagination_DisplayedRows""), 10)",Chrome 131.0.0.0,,,03-12-2024 16:53:06,03-12-2024 16:53:06,0.545s,PASSED
"paginationElement = findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/pagination_DisplayedRows"")",Chrome 131.0.0.0,,,03-12-2024 16:53:06,03-12-2024 16:53:06,0.002s,PASSED
if (paginationElement != null),Chrome 131.0.0.0,,,03-12-2024 16:53:06,03-12-2024 16:53:07,0.480s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,03-12-2024 16:53:07,03-12-2024 16:53:07,0.105s,PASSED
,,,,,,,
Test Cases/Admin/Laporan/01 Izin Pulang Cepat/TCC.Hadir.04.005,Chrome 131.0.0.0,"Menampilkan data izin pulang cepat tanpa mengisi nama, tanggal, dan filter",IzinPulangCepat,03-12-2024 16:53:07,03-12-2024 16:53:15,8.505s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,03-12-2024 16:53:07,03-12-2024 16:53:08,0.636s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,03-12-2024 16:53:08,03-12-2024 16:53:08,0.032s,PASSED
"navigateToUrl(""https://magang.dikahadir.com/authentication/login"")",Chrome 131.0.0.0,,,03-12-2024 16:53:08,03-12-2024 16:53:08,0.282s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/005/Page_HADIR/input_Email_email""), ""Admin@hadir.com"")",Chrome 131.0.0.0,,,03-12-2024 16:53:08,03-12-2024 16:53:09,0.750s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/005/Page_HADIR/input_Password_password""), ""aSC42nPN26UggVXAwmiGmQ=="")",Chrome 131.0.0.0,,,03-12-2024 16:53:09,03-12-2024 16:53:09,0.280s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/005/Page_HADIR/button_Masuk""))",Chrome 131.0.0.0,,,03-12-2024 16:53:09,03-12-2024 16:53:09,0.280s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/005/Page_HADIR/div_Laporan""))",Chrome 131.0.0.0,,,03-12-2024 16:53:09,03-12-2024 16:53:11,1.341s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/005/Page_HADIR/p_Izin Pulang Cepat""))",Chrome 131.0.0.0,,,03-12-2024 16:53:11,03-12-2024 16:53:12,1.017s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/005/Page_HADIR/button_Search""))",Chrome 131.0.0.0,,,03-12-2024 16:53:12,03-12-2024 16:53:15,2.928s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/005/Page_HADIR/td_kazama""))",Chrome 131.0.0.0,,,03-12-2024 16:53:15,03-12-2024 16:53:15,0.582s,PASSED
"isPresent = verifyElementVisible(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/005/Page_HADIR/td_kazama""))",Chrome 131.0.0.0,,,03-12-2024 16:53:15,03-12-2024 16:53:15,0.252s,PASSED
"assert isPresent == true : ""Search result for 'Kazama' not found.""",Chrome 131.0.0.0,,,03-12-2024 16:53:15,03-12-2024 16:53:15,0.000s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,03-12-2024 16:53:15,03-12-2024 16:53:15,0.095s,PASSED
,,,,,,,
Test Cases/Admin/Laporan/01 Izin Pulang Cepat/TCC.Hadir.04.006,Chrome 131.0.0.0,Menampilkan data izin pulang cepat dengan input tanggal tanpa memilih start date,IzinPulangCepat,03-12-2024 16:53:15,03-12-2024 16:53:25,9.342s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,03-12-2024 16:53:15,03-12-2024 16:53:16,0.637s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,03-12-2024 16:53:16,03-12-2024 16:53:16,0.033s,PASSED
"navigateToUrl(""https://magang.dikahadir.com/authentication/login"")",Chrome 131.0.0.0,,,03-12-2024 16:53:16,03-12-2024 16:53:17,0.620s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Email_email""), ""Admin@hadir.com"")",Chrome 131.0.0.0,,,03-12-2024 16:53:17,03-12-2024 16:53:18,0.745s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Password_password""), ""aSC42nPN26UggVXAwmiGmQ=="")",Chrome 131.0.0.0,,,03-12-2024 16:53:18,03-12-2024 16:53:18,0.286s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/button_Masuk""))",Chrome 131.0.0.0,,,03-12-2024 16:53:18,03-12-2024 16:53:18,0.274s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/div_Laporan""))",Chrome 131.0.0.0,,,03-12-2024 16:53:18,03-12-2024 16:53:19,1.287s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/p_Izin Pulang Cepat""))",Chrome 131.0.0.0,,,03-12-2024 16:53:19,03-12-2024 16:53:20,1.029s,PASSED
"click(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/EndDate""))",Chrome 131.0.0.0,,,03-12-2024 16:53:20,03-12-2024 16:53:23,2.935s,PASSED
"setText(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/EndDate""), ""Nov 25, 2024"")",Chrome 131.0.0.0,,,03-12-2024 16:53:23,03-12-2024 16:53:24,0.510s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/svg_Search_MuiSvgIcon-root MuiSvgIcon-fontS_495b60""))",Chrome 131.0.0.0,,,03-12-2024 16:53:24,03-12-2024 16:53:24,0.266s,PASSED
"isKazamaPresent = verifyElementPresent(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/td_kazama""), 10)",Chrome 131.0.0.0,,,03-12-2024 16:53:24,03-12-2024 16:53:25,0.561s,PASSED
"assert isKazamaPresent : ""The search result for 'Nov 25, 2024' is displayed.""",Chrome 131.0.0.0,,,03-12-2024 16:53:25,03-12-2024 16:53:25,0.001s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,03-12-2024 16:53:25,03-12-2024 16:53:25,0.120s,PASSED
,,,,,,,
Test Cases/Admin/Laporan/01 Izin Pulang Cepat/TCC.Hadir.04.007,Chrome 131.0.0.0,Menampilkan data izin pulang cepat dengan input tanggal tanpa memilih end date,IzinPulangCepat,03-12-2024 16:53:25,03-12-2024 16:53:33,7.832s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,03-12-2024 16:53:25,03-12-2024 16:53:25,0.635s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,03-12-2024 16:53:25,03-12-2024 16:53:25,0.034s,PASSED
"navigateToUrl(""https://magang.dikahadir.com/authentication/login"")",Chrome 131.0.0.0,,,03-12-2024 16:53:25,03-12-2024 16:53:26,0.346s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Email_email""), ""Admin@hadir.com"")",Chrome 131.0.0.0,,,03-12-2024 16:53:26,03-12-2024 16:53:27,0.737s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Password_password""), ""aSC42nPN26UggVXAwmiGmQ=="")",Chrome 131.0.0.0,,,03-12-2024 16:53:27,03-12-2024 16:53:27,0.270s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/button_Masuk""))",Chrome 131.0.0.0,,,03-12-2024 16:53:27,03-12-2024 16:53:27,0.273s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/div_Laporan""))",Chrome 131.0.0.0,,,03-12-2024 16:53:27,03-12-2024 16:53:29,1.571s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/p_Izin Pulang Cepat""))",Chrome 131.0.0.0,,,03-12-2024 16:53:29,03-12-2024 16:53:30,1.115s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Search_search""), ""Kazama"")",Chrome 131.0.0.0,,,03-12-2024 16:53:30,03-12-2024 16:53:31,1.055s,PASSED
"click(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/StartDate""))",Chrome 131.0.0.0,,,03-12-2024 16:53:31,03-12-2024 16:53:31,0.260s,PASSED
"setText(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/StartDate""), ""Nov 1, 2024"")",Chrome 131.0.0.0,,,03-12-2024 16:53:31,03-12-2024 16:53:32,0.497s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/svg_Search_MuiSvgIcon-root MuiSvgIcon-fontS_495b60""))",Chrome 131.0.0.0,,,03-12-2024 16:53:32,03-12-2024 16:53:32,0.271s,PASSED
"isKazamaPresent = verifyElementPresent(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/td_kazama""), 10)",Chrome 131.0.0.0,,,03-12-2024 16:53:32,03-12-2024 16:53:33,0.629s,PASSED
"assert isKazamaPresent : ""The search result for 'Nov 1, 2024' is displayed.""",Chrome 131.0.0.0,,,03-12-2024 16:53:33,03-12-2024 16:53:33,0.000s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,03-12-2024 16:53:33,03-12-2024 16:53:33,0.104s,PASSED
,,,,,,,
Test Cases/Admin/Laporan/01 Izin Pulang Cepat/TCC.Hadir.04.008,Chrome 131.0.0.0,Menampilkan data izin pulang cepat dengan input tanggal yang akan datang,IzinPulangCepat,03-12-2024 16:53:33,03-12-2024 16:53:41,8.390s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,03-12-2024 16:53:33,03-12-2024 16:53:33,0.635s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,03-12-2024 16:53:33,03-12-2024 16:53:33,0.033s,PASSED
"navigateToUrl(""https://magang.dikahadir.com/authentication/login"")",Chrome 131.0.0.0,,,03-12-2024 16:53:33,03-12-2024 16:53:34,0.484s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Email_email""), ""Admin@hadir.com"")",Chrome 131.0.0.0,,,03-12-2024 16:53:34,03-12-2024 16:53:34,0.634s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Password_password""), ""aSC42nPN26UggVXAwmiGmQ=="")",Chrome 131.0.0.0,,,03-12-2024 16:53:34,03-12-2024 16:53:35,0.283s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/button_Masuk""))",Chrome 131.0.0.0,,,03-12-2024 16:53:35,03-12-2024 16:53:35,0.276s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/div_Laporan""))",Chrome 131.0.0.0,,,03-12-2024 16:53:35,03-12-2024 16:53:36,1.397s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/p_Izin Pulang Cepat""))",Chrome 131.0.0.0,,,03-12-2024 16:53:36,03-12-2024 16:53:37,1.024s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Search_search""), ""Kazama"")",Chrome 131.0.0.0,,,03-12-2024 16:53:37,03-12-2024 16:53:39,1.133s,PASSED
"click(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/StartDate""))",Chrome 131.0.0.0,,,03-12-2024 16:53:39,03-12-2024 16:53:39,0.265s,PASSED
"setText(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/StartDate""), ""Nov 30, 2024"")",Chrome 131.0.0.0,,,03-12-2024 16:53:39,03-12-2024 16:53:39,0.521s,PASSED
"click(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/EndDate""))",Chrome 131.0.0.0,,,03-12-2024 16:53:39,03-12-2024 16:53:40,0.252s,PASSED
"setText(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/EndDate""), ""Nov 30, 2024"")",Chrome 131.0.0.0,,,03-12-2024 16:53:40,03-12-2024 16:53:40,0.495s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/svg_Search_MuiSvgIcon-root MuiSvgIcon-fontS_495b60""))",Chrome 131.0.0.0,,,03-12-2024 16:53:40,03-12-2024 16:53:40,0.268s,PASSED
"isTablePresent = verifyElementPresent(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/td_kazama""), 10)",Chrome 131.0.0.0,,,03-12-2024 16:53:40,03-12-2024 16:53:41,0.556s,PASSED
"assert isTablePresent : ""The search result for 'Nov 30,2024' is displayed.""",Chrome 131.0.0.0,,,03-12-2024 16:53:41,03-12-2024 16:53:41,0.000s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,03-12-2024 16:53:41,03-12-2024 16:53:41,0.098s,PASSED
,,,,,,,
Test Cases/Admin/Laporan/01 Izin Pulang Cepat/TCC.Hadir.04.009,Chrome 131.0.0.0,Menampilkan data izin pulang cepat dengan filter departemen,IzinPulangCepat,03-12-2024 16:54:21,03-12-2024 16:54:57,35.718s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,03-12-2024 16:54:21,03-12-2024 16:54:22,0.766s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,03-12-2024 16:54:22,03-12-2024 16:54:22,0.035s,PASSED
"navigateToUrl(""https://magang.dikahadir.com/authentication/login"")",Chrome 131.0.0.0,,,03-12-2024 16:54:22,03-12-2024 16:54:22,0.366s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/009/Page_HADIR/input_Email_email""), ""Admin@hadir.com"")",Chrome 131.0.0.0,,,03-12-2024 16:54:22,03-12-2024 16:54:23,0.737s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/009/Page_HADIR/input_Password_password""), ""aSC42nPN26UggVXAwmiGmQ=="")",Chrome 131.0.0.0,,,03-12-2024 16:54:23,03-12-2024 16:54:23,0.269s,PASSED
"sendKeys(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/009/Page_HADIR/input_Password_password""), Keys.chord(ENTER))",Chrome 131.0.0.0,,,03-12-2024 16:54:23,03-12-2024 16:54:23,0.258s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/009/Page_HADIR/div_Laporan""))",Chrome 131.0.0.0,,,03-12-2024 16:54:23,03-12-2024 16:54:25,1.297s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/009/Page_HADIR/p_Izin Pulang Cepat""))",Chrome 131.0.0.0,,,03-12-2024 16:54:25,03-12-2024 16:54:26,1.001s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/009/Page_HADIR/svg__feather feather-filter""))",Chrome 131.0.0.0,,,03-12-2024 16:54:26,03-12-2024 16:54:26,0.821s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/009/Page_HADIR/input_Unit_job_departement""), ""IT Programmer"")",Chrome 131.0.0.0,,,03-12-2024 16:54:26,03-12-2024 16:54:27,0.721s,PASSED
