Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/November24""))",Chrome 131.0.0.0,,,25-11-2024 19:37:01,25-11-2024 19:37:02,0.886s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/button_save""))",Chrome 131.0.0.0,,,25-11-2024 19:37:02,25-11-2024 19:37:02,0.489s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/button_Search (1)""))",Chrome 131.0.0.0,,,25-11-2024 19:37:02,25-11-2024 19:37:02,0.473s,PASSED
"assert verifyElementText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/td_kazama (1)""), ""kazama"")",Chrome 131.0.0.0,,,25-11-2024 19:37:02,25-11-2024 19:37:03,0.978s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,25-11-2024 19:37:03,25-11-2024 19:37:04,0.110s,PASSED
,,,,,,,
Test Cases/Admin/Laporan/01 Izin Pulang Cepat/TCC.Hadir.04.002,Chrome 131.0.0.0,Menampilkan data izin pulang cepat dengan input nama dan tanggal yang sesuai,IzinPulangCepat,25-11-2024 19:37:04,25-11-2024 19:37:17,13.442s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,25-11-2024 19:37:04,25-11-2024 19:37:04,0.657s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,25-11-2024 19:37:04,25-11-2024 19:37:04,0.040s,PASSED
"navigateToUrl(""https://magang.dikahadir.com/authentication/login"")",Chrome 131.0.0.0,,,25-11-2024 19:37:04,25-11-2024 19:37:07,2.270s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Email_email""), ""Admin@hadir.com"")",Chrome 131.0.0.0,,,25-11-2024 19:37:07,25-11-2024 19:37:07,0.739s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Password_password""), ""aSC42nPN26UggVXAwmiGmQ=="")",Chrome 131.0.0.0,,,25-11-2024 19:37:07,25-11-2024 19:37:08,0.276s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/button_Masuk""))",Chrome 131.0.0.0,,,25-11-2024 19:37:08,25-11-2024 19:37:08,0.277s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/div_Laporan""))",Chrome 131.0.0.0,,,25-11-2024 19:37:08,25-11-2024 19:37:11,3.181s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/p_Izin Pulang Cepat""))",Chrome 131.0.0.0,,,25-11-2024 19:37:11,25-11-2024 19:37:12,1.310s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Search_search""), ""Kazama"")",Chrome 131.0.0.0,,,25-11-2024 19:37:12,25-11-2024 19:37:14,1.765s,PASSED
"click(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/StartDate""))",Chrome 131.0.0.0,,,25-11-2024 19:37:14,25-11-2024 19:37:14,0.258s,PASSED
"setText(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/StartDate""), ""Nov 1, 2024"")",Chrome 131.0.0.0,,,25-11-2024 19:37:14,25-11-2024 19:37:15,0.522s,PASSED
"click(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/EndDate""))",Chrome 131.0.0.0,,,25-11-2024 19:37:15,25-11-2024 19:37:15,0.249s,PASSED
"setText(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/EndDate""), ""Nov 25, 2024"")",Chrome 131.0.0.0,,,25-11-2024 19:37:15,25-11-2024 19:37:16,0.499s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/svg_Search_MuiSvgIcon-root MuiSvgIcon-fontS_495b60""))",Chrome 131.0.0.0,,,25-11-2024 19:37:16,25-11-2024 19:37:16,0.270s,PASSED
"isKazamaPresent = verifyElementPresent(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/td_kazama""), 10)",Chrome 131.0.0.0,,,25-11-2024 19:37:16,25-11-2024 19:37:17,0.951s,PASSED
"assert isKazamaPresent : ""The search result for 'Kazama' is not displayed.""",Chrome 131.0.0.0,,,25-11-2024 19:37:17,25-11-2024 19:37:17,0.001s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,25-11-2024 19:37:17,25-11-2024 19:37:17,0.120s,PASSED
,,,,,,,
Test Cases/Admin/Laporan/01 Izin Pulang Cepat/TCC.Hadir.04.003,Chrome 131.0.0.0,Menampilkan data izin pulang cepat dengan input nama yang tidak sesuai,,25-11-2024 19:37:17,25-11-2024 19:37:29,12.075s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,25-11-2024 19:37:17,25-11-2024 19:37:18,0.645s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,25-11-2024 19:37:18,25-11-2024 19:37:18,0.034s,PASSED
"navigateToUrl(""https://magang.dikahadir.com/authentication/login"")",Chrome 131.0.0.0,,,25-11-2024 19:37:18,25-11-2024 19:37:20,2.180s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Email_email""), ""Admin@hadir.com"")",Chrome 131.0.0.0,,,25-11-2024 19:37:20,25-11-2024 19:37:21,0.746s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Password_password""), ""aSC42nPN26UggVXAwmiGmQ=="")",Chrome 131.0.0.0,,,25-11-2024 19:37:21,25-11-2024 19:37:21,0.273s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/button_Masuk""))",Chrome 131.0.0.0,,,25-11-2024 19:37:21,25-11-2024 19:37:21,0.276s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/div_Laporan""))",Chrome 131.0.0.0,,,25-11-2024 19:37:21,25-11-2024 19:37:24,2.914s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/p_Izin Pulang Cepat""))",Chrome 131.0.0.0,,,25-11-2024 19:37:24,25-11-2024 19:37:26,1.350s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Search_search""), ""Abc"")",Chrome 131.0.0.0,,,25-11-2024 19:37:26,25-11-2024 19:37:27,1.747s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/svg_Search_MuiSvgIcon-root MuiSvgIcon-fontS_495b60""))",Chrome 131.0.0.0,,,25-11-2024 19:37:27,25-11-2024 19:37:28,0.278s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/pagination_DisplayedRows""), 10)",Chrome 131.0.0.0,,,25-11-2024 19:37:28,25-11-2024 19:37:28,0.948s,PASSED
"paginationElement = findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/pagination_DisplayedRows"")",Chrome 131.0.0.0,,,25-11-2024 19:37:28,25-11-2024 19:37:28,0.004s,PASSED
if (paginationElement != null),Chrome 131.0.0.0,,,25-11-2024 19:37:28,25-11-2024 19:37:29,0.489s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,25-11-2024 19:37:29,25-11-2024 19:37:29,0.112s,PASSED
,,,,,,,
Test Cases/Admin/Laporan/01 Izin Pulang Cepat/TCC.Hadir.04.004,Chrome 131.0.0.0,Menampilkan data izin pulang cepat dengan input angka pada nama,IzinPulangCepat,25-11-2024 19:37:29,25-11-2024 19:37:41,12.024s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,25-11-2024 19:37:29,25-11-2024 19:37:30,0.650s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,25-11-2024 19:37:30,25-11-2024 19:37:30,0.031s,PASSED
"navigateToUrl(""https://magang.dikahadir.com/authentication/login"")",Chrome 131.0.0.0,,,25-11-2024 19:37:30,25-11-2024 19:37:32,2.531s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Email_email""), ""Admin@hadir.com"")",Chrome 131.0.0.0,,,25-11-2024 19:37:32,25-11-2024 19:37:33,0.738s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Password_password""), ""aSC42nPN26UggVXAwmiGmQ=="")",Chrome 131.0.0.0,,,25-11-2024 19:37:33,25-11-2024 19:37:33,0.268s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/button_Masuk""))",Chrome 131.0.0.0,,,25-11-2024 19:37:33,25-11-2024 19:37:34,0.279s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/div_Laporan""))",Chrome 131.0.0.0,,,25-11-2024 19:37:34,25-11-2024 19:37:36,2.791s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/p_Izin Pulang Cepat""))",Chrome 131.0.0.0,,,25-11-2024 19:37:36,25-11-2024 19:37:38,1.134s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Search_search""), ""123"")",Chrome 131.0.0.0,,,25-11-2024 19:37:38,25-11-2024 19:37:39,1.732s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/svg_Search_MuiSvgIcon-root MuiSvgIcon-fontS_495b60""))",Chrome 131.0.0.0,,,25-11-2024 19:37:39,25-11-2024 19:37:40,0.278s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/pagination_DisplayedRows""), 10)",Chrome 131.0.0.0,,,25-11-2024 19:37:40,25-11-2024 19:37:41,0.949s,PASSED
"paginationElement = findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/pagination_DisplayedRows"")",Chrome 131.0.0.0,,,25-11-2024 19:37:41,25-11-2024 19:37:41,0.002s,PASSED
if (paginationElement != null),Chrome 131.0.0.0,,,25-11-2024 19:37:41,25-11-2024 19:37:41,0.480s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,25-11-2024 19:37:41,25-11-2024 19:37:41,0.106s,PASSED
,,,,,,,
Test Cases/Admin/Laporan/01 Izin Pulang Cepat/TCC.Hadir.04.005,Chrome 131.0.0.0,"Menampilkan data izin pulang cepat tanpa mengisi nama, tanggal, dan filter",IzinPulangCepat,25-11-2024 19:37:41,25-11-2024 19:37:52,11.243s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,25-11-2024 19:37:41,25-11-2024 19:37:42,0.711s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,25-11-2024 19:37:42,25-11-2024 19:37:42,0.037s,PASSED
"navigateToUrl(""https://magang.dikahadir.com/authentication/login"")",Chrome 131.0.0.0,,,25-11-2024 19:37:42,25-11-2024 19:37:44,2.494s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/005/Page_HADIR/input_Email_email""), ""Admin@hadir.com"")",Chrome 131.0.0.0,,,25-11-2024 19:37:44,25-11-2024 19:37:45,0.735s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/005/Page_HADIR/input_Password_password""), ""aSC42nPN26UggVXAwmiGmQ=="")",Chrome 131.0.0.0,,,25-11-2024 19:37:45,25-11-2024 19:37:45,0.274s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/005/Page_HADIR/button_Masuk""))",Chrome 131.0.0.0,,,25-11-2024 19:37:45,25-11-2024 19:37:46,0.272s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/005/Page_HADIR/div_Laporan""))",Chrome 131.0.0.0,,,25-11-2024 19:37:46,25-11-2024 19:37:48,2.786s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/005/Page_HADIR/p_Izin Pulang Cepat""))",Chrome 131.0.0.0,,,25-11-2024 19:37:48,25-11-2024 19:37:49,1.015s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/005/Page_HADIR/button_Search""))",Chrome 131.0.0.0,,,25-11-2024 19:37:49,25-11-2024 19:37:51,1.544s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/005/Page_HADIR/td_kazama""))",Chrome 131.0.0.0,,,25-11-2024 19:37:51,25-11-2024 19:37:52,0.985s,PASSED
"isPresent = verifyElementVisible(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/005/Page_HADIR/td_kazama""))",Chrome 131.0.0.0,,,25-11-2024 19:37:52,25-11-2024 19:37:52,0.259s,PASSED
"assert isPresent == true : ""Search result for 'Kazama' not found.""",Chrome 131.0.0.0,,,25-11-2024 19:37:52,25-11-2024 19:37:52,0.001s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,25-11-2024 19:37:52,25-11-2024 19:37:52,0.102s,PASSED
,,,,,,,
Test Cases/Admin/Laporan/01 Izin Pulang Cepat/TCC.Hadir.04.006,Chrome 131.0.0.0,Menampilkan data izin pulang cepat dengan input tanggal tanpa memilih start date,IzinPulangCepat,25-11-2024 19:37:52,25-11-2024 19:38:06,13.631s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,25-11-2024 19:37:52,25-11-2024 19:37:53,0.713s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,25-11-2024 19:37:53,25-11-2024 19:37:53,0.023s,PASSED
"navigateToUrl(""https://magang.dikahadir.com/authentication/login"")",Chrome 131.0.0.0,,,25-11-2024 19:37:53,25-11-2024 19:37:55,2.128s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Email_email""), ""Admin@hadir.com"")",Chrome 131.0.0.0,,,25-11-2024 19:37:55,25-11-2024 19:37:56,0.741s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Password_password""), ""aSC42nPN26UggVXAwmiGmQ=="")",Chrome 131.0.0.0,,,25-11-2024 19:37:56,25-11-2024 19:37:56,0.273s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/button_Masuk""))",Chrome 131.0.0.0,,,25-11-2024 19:37:56,25-11-2024 19:37:57,0.277s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/div_Laporan""))",Chrome 131.0.0.0,,,25-11-2024 19:37:57,25-11-2024 19:38:02,4.941s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/p_Izin Pulang Cepat""))",Chrome 131.0.0.0,,,25-11-2024 19:38:02,25-11-2024 19:38:03,1.121s,PASSED
"click(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/EndDate""))",Chrome 131.0.0.0,,,25-11-2024 19:38:03,25-11-2024 19:38:04,1.521s,PASSED
"setText(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/EndDate""), ""Nov 25, 2024"")",Chrome 131.0.0.0,,,25-11-2024 19:38:04,25-11-2024 19:38:05,0.503s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/svg_Search_MuiSvgIcon-root MuiSvgIcon-fontS_495b60""))",Chrome 131.0.0.0,,,25-11-2024 19:38:05,25-11-2024 19:38:05,0.267s,PASSED
"isKazamaPresent = verifyElementPresent(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/td_kazama""), 10)",Chrome 131.0.0.0,,,25-11-2024 19:38:05,25-11-2024 19:38:06,0.959s,PASSED
"assert isKazamaPresent : ""The search result for 'Nov 25, 2024' is displayed.""",Chrome 131.0.0.0,,,25-11-2024 19:38:06,25-11-2024 19:38:06,0.000s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,25-11-2024 19:38:06,25-11-2024 19:38:06,0.120s,PASSED
,,,,,,,
Test Cases/Admin/Laporan/01 Izin Pulang Cepat/TCC.Hadir.04.007,Chrome 131.0.0.0,Menampilkan data izin pulang cepat dengan input tanggal tanpa memilih end date,IzinPulangCepat,25-11-2024 19:38:06,25-11-2024 19:38:18,12.373s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,25-11-2024 19:38:06,25-11-2024 19:38:07,0.634s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,25-11-2024 19:38:07,25-11-2024 19:38:07,0.035s,PASSED
"navigateToUrl(""https://magang.dikahadir.com/authentication/login"")",Chrome 131.0.0.0,,,25-11-2024 19:38:07,25-11-2024 19:38:09,2.116s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Email_email""), ""Admin@hadir.com"")",Chrome 131.0.0.0,,,25-11-2024 19:38:09,25-11-2024 19:38:10,0.745s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Password_password""), ""aSC42nPN26UggVXAwmiGmQ=="")",Chrome 131.0.0.0,,,25-11-2024 19:38:10,25-11-2024 19:38:10,0.273s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/button_Masuk""))",Chrome 131.0.0.0,,,25-11-2024 19:38:10,25-11-2024 19:38:10,0.279s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/div_Laporan""))",Chrome 131.0.0.0,,,25-11-2024 19:38:10,25-11-2024 19:38:13,3.079s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/p_Izin Pulang Cepat""))",Chrome 131.0.0.0,,,25-11-2024 19:38:13,25-11-2024 19:38:15,1.321s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Search_search""), ""Kazama"")",Chrome 131.0.0.0,,,25-11-2024 19:38:15,25-11-2024 19:38:16,1.741s,PASSED
"click(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/StartDate""))",Chrome 131.0.0.0,,,25-11-2024 19:38:16,25-11-2024 19:38:17,0.270s,PASSED
"setText(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/StartDate""), ""Nov 1, 2024"")",Chrome 131.0.0.0,,,25-11-2024 19:38:17,25-11-2024 19:38:17,0.523s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/svg_Search_MuiSvgIcon-root MuiSvgIcon-fontS_495b60""))",Chrome 131.0.0.0,,,25-11-2024 19:38:17,25-11-2024 19:38:17,0.278s,PASSED
"isKazamaPresent = verifyElementPresent(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/td_kazama""), 10)",Chrome 131.0.0.0,,,25-11-2024 19:38:17,25-11-2024 19:38:18,0.939s,PASSED
"assert isKazamaPresent : ""The search result for 'Nov 1, 2024' is displayed.""",Chrome 131.0.0.0,,,25-11-2024 19:38:18,25-11-2024 19:38:18,0.000s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,25-11-2024 19:38:18,25-11-2024 19:38:18,0.102s,PASSED
,,,,,,,
Test Cases/Admin/Laporan/01 Izin Pulang Cepat/TCC.Hadir.04.008,Chrome 131.0.0.0,Menampilkan data izin pulang cepat dengan input tanggal yang akan datang,IzinPulangCepat,25-11-2024 19:38:18,25-11-2024 19:38:31,12.919s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,25-11-2024 19:38:18,25-11-2024 19:38:19,0.636s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,25-11-2024 19:38:19,25-11-2024 19:38:19,0.036s,PASSED
"navigateToUrl(""https://magang.dikahadir.com/authentication/login"")",Chrome 131.0.0.0,,,25-11-2024 19:38:19,25-11-2024 19:38:22,2.520s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Email_email""), ""Admin@hadir.com"")",Chrome 131.0.0.0,,,25-11-2024 19:38:22,25-11-2024 19:38:22,0.737s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Password_password""), ""aSC42nPN26UggVXAwmiGmQ=="")",Chrome 131.0.0.0,,,25-11-2024 19:38:22,25-11-2024 19:38:23,0.273s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/button_Masuk""))",Chrome 131.0.0.0,,,25-11-2024 19:38:23,25-11-2024 19:38:23,0.277s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/div_Laporan""))",Chrome 131.0.0.0,,,25-11-2024 19:38:23,25-11-2024 19:38:26,2.758s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/p_Izin Pulang Cepat""))",Chrome 131.0.0.0,,,25-11-2024 19:38:26,25-11-2024 19:38:27,1.010s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/input_Search_search""), ""Kazama"")",Chrome 131.0.0.0,,,25-11-2024 19:38:27,25-11-2024 19:38:28,1.755s,PASSED
"click(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/StartDate""))",Chrome 131.0.0.0,,,25-11-2024 19:38:28,25-11-2024 19:38:29,0.264s,PASSED
"setText(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/StartDate""), ""Nov 30, 2024"")",Chrome 131.0.0.0,,,25-11-2024 19:38:29,25-11-2024 19:38:29,0.517s,PASSED
"click(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/EndDate""))",Chrome 131.0.0.0,,,25-11-2024 19:38:29,25-11-2024 19:38:29,0.252s,PASSED
"setText(findTestObject(""Admin/IzinPulangCepatPage/002/Page_HADIR/EndDate""), ""Nov 30, 2024"")",Chrome 131.0.0.0,,,25-11-2024 19:38:29,25-11-2024 19:38:30,0.502s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/svg_Search_MuiSvgIcon-root MuiSvgIcon-fontS_495b60""))",Chrome 131.0.0.0,,,25-11-2024 19:38:30,25-11-2024 19:38:30,0.274s,PASSED
"isTablePresent = verifyElementPresent(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/002/Page_HADIR/td_kazama""), 10)",Chrome 131.0.0.0,,,25-11-2024 19:38:30,25-11-2024 19:38:31,0.944s,PASSED
"assert isTablePresent : ""The search result for 'Nov 30,2024' is displayed.""",Chrome 131.0.0.0,,,25-11-2024 19:38:31,25-11-2024 19:38:31,0.000s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,25-11-2024 19:38:31,25-11-2024 19:38:31,0.108s,PASSED
,,,,,,,
Test Cases/Admin/Laporan/01 Izin Pulang Cepat/TCC.Hadir.04.009,Chrome 131.0.0.0,Menampilkan data izin pulang cepat dengan filter departemen,IzinPulangCepat,25-11-2024 19:38:31,25-11-2024 19:38:47,15.472s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,25-11-2024 19:38:31,25-11-2024 19:38:32,0.659s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,25-11-2024 19:38:32,25-11-2024 19:38:32,0.039s,PASSED
"navigateToUrl(""https://magang.dikahadir.com/authentication/login"")",Chrome 131.0.0.0,,,25-11-2024 19:38:32,25-11-2024 19:38:34,2.203s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/009/Page_HADIR/input_Email_email""), ""Admin@hadir.com"")",Chrome 131.0.0.0,,,25-11-2024 19:38:34,25-11-2024 19:38:35,0.746s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/009/Page_HADIR/input_Password_password""), ""aSC42nPN26UggVXAwmiGmQ=="")",Chrome 131.0.0.0,,,25-11-2024 19:38:35,25-11-2024 19:38:35,0.270s,PASSED
"sendKeys(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/009/Page_HADIR/input_Password_password""), Keys.chord(ENTER))",Chrome 131.0.0.0,,,25-11-2024 19:38:35,25-11-2024 19:38:36,0.263s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/009/Page_HADIR/div_Laporan""))",Chrome 131.0.0.0,,,25-11-2024 19:38:36,25-11-2024 19:38:39,3.074s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/009/Page_HADIR/p_Izin Pulang Cepat""))",Chrome 131.0.0.0,,,25-11-2024 19:38:39,25-11-2024 19:38:39,0.682s,PASSED
"click(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/009/Page_HADIR/svg__feather feather-filter""))",Chrome 131.0.0.0,,,25-11-2024 19:38:39,25-11-2024 19:38:42,2.775s,PASSED
"setText(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/009/Page_HADIR/input_Unit_job_departement""), ""IT Programmer"")",Chrome 131.0.0.0,,,25-11-2024 19:38:42,25-11-2024 19:38:43,0.758s,PASSED
"sendKeys(findTestObject(""Object Repository/Admin/IzinPulangCepatPage/009/Page_HADIR/input_Unit_job_departement""), Keys.chord(DOWN))",Chrome 131.0.0.0,,,25-11-2024 19:38:43,25-11-2024 19:38:43,0.665s,PASSED
